# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	716963	717376	+	WP_126790931.1	WP_126790931.1		DUF3284 domain-containing protein			H9L18_RS03660	414	137	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	717530	717850	+							H9L18_RS03665	321		old_locus_tag=H9L18_03665
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	717530	717850	+	WP_126790929.1	WP_126790929.1		PTS sugar transporter subunit IIB			H9L18_RS03665	321	106	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	717855	718175	+							H9L18_RS03670	321		old_locus_tag=H9L18_03670
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	717855	718175	+	WP_126790927.1	WP_126790927.1		PTS lactose/cellobiose transporter subunit IIA			H9L18_RS03670	321	106	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	718289	719476	-							H9L18_RS03675	1188		old_locus_tag=H9L18_03675
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	718289	719476	-	WP_126790925.1	WP_126790925.1		NADH-dependent flavin oxidoreductase			H9L18_RS03675	1188	395	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	719618	719995	+							H9L18_RS03680	378		old_locus_tag=H9L18_03680
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	719618	719995	+	WP_126790923.1	WP_126790923.1		helix-turn-helix transcriptional regulator			H9L18_RS03680	378	125	
gene	tRNA	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	720241	720314	+							H9L18_RS03685	74		old_locus_tag=H9L18_03685
tRNA		GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	720241	720314	+				tRNA-Arg			H9L18_RS03685	74		anticodon=CCT
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	720368	721876	-							H9L18_RS03690	1509		old_locus_tag=H9L18_03690
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	720368	721876	-	WP_126790921.1	WP_126790921.1		helix-turn-helix domain-containing protein			H9L18_RS03690	1509	502	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	722344	723231	+							H9L18_RS03695	888		old_locus_tag=H9L18_03695
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	722344	723231	+	WP_126790919.1	WP_126790919.1		LCP family protein			H9L18_RS03695	888	295	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	723235	723759	+							H9L18_RS03700	525		old_locus_tag=H9L18_03700
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	723235	723759	+	WP_126790917.1	WP_126790917.1		hypothetical protein			H9L18_RS03700	525	174	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	723747	724412	+							H9L18_RS03705	666		old_locus_tag=H9L18_03705
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	723747	724412	+	WP_126790915.1	WP_126790915.1		response regulator transcription factor			H9L18_RS03705	666	221	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	724409	725788	+							H9L18_RS03710	1380		old_locus_tag=H9L18_03710
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	724409	725788	+	WP_126790913.1	WP_126790913.1		HAMP domain-containing histidine kinase			H9L18_RS03710	1380	459	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	725781	726413	+							H9L18_RS03715	633		old_locus_tag=H9L18_03715
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	725781	726413	+	WP_126790911.1	WP_126790911.1		hypothetical protein			H9L18_RS03715	633	210	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	726487	727323	+							H9L18_RS03720	837		old_locus_tag=H9L18_03720
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	726487	727323	+	WP_126790909.1	WP_126790909.1		polysaccharide deacetylase family protein			H9L18_RS03720	837	278	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	727585	729435	+							H9L18_RS03725	1851		old_locus_tag=H9L18_03725
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	727585	729435	+	WP_126790907.1	WP_126790907.1		GTP-binding protein			H9L18_RS03725	1851	616	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	729432	729935	-							H9L18_RS03730	504		old_locus_tag=H9L18_03730
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	729432	729935	-	WP_126790905.1	WP_126790905.1		DNA topology modulation protein			H9L18_RS03730	504	167	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	730148	731188	+							H9L18_RS03735	1041		old_locus_tag=H9L18_03735
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	730148	731188	+	WP_185847376.1	WP_185847376.1		LPXTG cell wall anchor domain-containing protein			H9L18_RS03735	1041	346	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	731420	732472	+							H9L18_RS03740	1053		old_locus_tag=H9L18_03740
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	731420	732472	+	WP_126790901.1	WP_126790901.1		LPXTG cell wall anchor domain-containing protein			H9L18_RS03740	1053	350	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	732533	733771	-							H9L18_RS03745	1239		old_locus_tag=H9L18_03745
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	732533	733771	-	WP_126790898.1	WP_126790898.1		aminopeptidase			H9L18_RS03745	1239	412	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	734025	734594	+							H9L18_RS03750	570		old_locus_tag=H9L18_03750
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	734025	734594	+	WP_126790896.1	WP_126790896.1		TetR/AcrR family transcriptional regulator			H9L18_RS03750	570	189	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	734698	735147	-							H9L18_RS03755	450		old_locus_tag=H9L18_03755
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	734698	735147	-	WP_126790894.1	WP_126790894.1		flavodoxin			H9L18_RS03755	450	149	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	735307	736056	+					map		H9L18_RS03760	750		old_locus_tag=H9L18_03760
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	735307	736056	+	WP_126790892.1	WP_126790892.1		type I methionyl aminopeptidase	map		H9L18_RS03760	750	249	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	736072	736992	+							H9L18_RS03765	921		old_locus_tag=H9L18_03765
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	736072	736992	+	WP_126790890.1	WP_126790890.1		YihY/virulence factor BrkB family protein			H9L18_RS03765	921	306	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	737008	737484	-							H9L18_RS03770	477		old_locus_tag=H9L18_03770
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	737008	737484	-	WP_126790888.1	WP_126790888.1		MarR family transcriptional regulator			H9L18_RS03770	477	158	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	737499	738125	-							H9L18_RS03775	627		old_locus_tag=H9L18_03775
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	737499	738125	-	WP_126790886.1	WP_126790886.1		NAD(P)H-dependent oxidoreductase			H9L18_RS03775	627	208	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	738368	739240	+							H9L18_RS03780	873		old_locus_tag=H9L18_03780
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	738368	739240	+	WP_126790884.1	WP_126790884.1		helix-turn-helix transcriptional regulator			H9L18_RS03780	873	290	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	739243	740163	+							H9L18_RS03785	921		old_locus_tag=H9L18_03785
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	739243	740163	+	WP_185847375.1	WP_185847375.1		FAD:protein FMN transferase			H9L18_RS03785	921	306	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	740193	740801	+							H9L18_RS03790	609		old_locus_tag=H9L18_03790
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	740193	740801	+	WP_126790882.1	WP_126790882.1		NAD(P)H-dependent oxidoreductase			H9L18_RS03790	609	202	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	740817	742001	+							H9L18_RS03795	1185		old_locus_tag=H9L18_03795
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	740817	742001	+	WP_126790880.1	WP_126790880.1		PAS domain-containing protein			H9L18_RS03795	1185	394	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	742044	743174	-							H9L18_RS03800	1131		old_locus_tag=H9L18_03800
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	742044	743174	-	WP_126790878.1	WP_126790878.1		undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase			H9L18_RS03800	1131	376	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	743353	744516	+							H9L18_RS03805	1164		old_locus_tag=H9L18_03805
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	743353	744516	+	WP_185847374.1	WP_185847374.1		LCP family protein			H9L18_RS03805	1164	387	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	744722	745765	+							H9L18_RS03810	1044		old_locus_tag=H9L18_03810
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	744722	745765	+	WP_126791313.1	WP_126791313.1		ABC transporter ATP-binding protein			H9L18_RS03810	1044	347	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	745746	746885	+							H9L18_RS03815	1140		old_locus_tag=H9L18_03815
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	745746	746885	+	WP_185847373.1	WP_185847373.1		CDP-glycerol glycerophosphotransferase family protein			H9L18_RS03815	1140	379	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	746882	747622	+							H9L18_RS03820	741		old_locus_tag=H9L18_03820
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	746882	747622	+	WP_126790872.1	WP_126790872.1		WecB/TagA/CpsF family glycosyltransferase			H9L18_RS03820	741	246	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	747637	748455	+							H9L18_RS03825	819		old_locus_tag=H9L18_03825
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	747637	748455	+	WP_126790870.1	WP_126790870.1		ABC transporter permease			H9L18_RS03825	819	272	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	748474	749649	+							H9L18_RS03830	1176		old_locus_tag=H9L18_03830
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	748474	749649	+	WP_126790868.1	WP_126790868.1		CDP-glycerol glycerophosphotransferase family protein			H9L18_RS03830	1176	391	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	749653	753198	+							H9L18_RS03835	3546		old_locus_tag=H9L18_03835
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	749653	753198	+	WP_126790866.1	WP_126790866.1		CDP-glycerol glycerophosphotransferase family protein			H9L18_RS03835	3546	1181	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	753464	754576	+					wecB		H9L18_RS03840	1113		old_locus_tag=H9L18_03840
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	753464	754576	+	WP_126790864.1	WP_126790864.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		H9L18_RS03840	1113	370	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	754629	755576	+							H9L18_RS03845	948		old_locus_tag=H9L18_03845
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	754629	755576	+	WP_126790862.1	WP_126790862.1		Wzz/FepE/Etk N-terminal domain-containing protein			H9L18_RS03845	948	315	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	755609	756304	+							H9L18_RS03850	696		old_locus_tag=H9L18_03850
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	755609	756304	+	WP_126790860.1	WP_126790860.1		CpsD/CapB family tyrosine-protein kinase			H9L18_RS03850	696	231	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	756326	757093	+							H9L18_RS03855	768		old_locus_tag=H9L18_03855
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	756326	757093	+	WP_126790858.1	WP_126790858.1		tyrosine protein phosphatase			H9L18_RS03855	768	255	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	757107	758921	+							H9L18_RS03860	1815		old_locus_tag=H9L18_03860
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	757107	758921	+	WP_126790856.1	WP_126790856.1		polysaccharide biosynthesis protein			H9L18_RS03860	1815	604	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	758924	759538	+							H9L18_RS03865	615		old_locus_tag=H9L18_03865
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	758924	759538	+	WP_126790854.1	WP_126790854.1		sugar transferase			H9L18_RS03865	615	204	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	759546	760436	+							H9L18_RS03870	891		old_locus_tag=H9L18_03870
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	759546	760436	+	WP_126790852.1	WP_126790852.1		NAD-dependent epimerase/dehydratase family protein			H9L18_RS03870	891	296	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	760433	761563	+							H9L18_RS03875	1131		old_locus_tag=H9L18_03875
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	760433	761563	+	WP_126790850.1	WP_126790850.1		glycosyltransferase family 4 protein			H9L18_RS03875	1131	376	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	761626	762813	+							H9L18_RS03880	1188		old_locus_tag=H9L18_03880
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	761626	762813	+	WP_126790848.1	WP_126790848.1		CDP-glycerol glycerophosphotransferase family protein			H9L18_RS03880	1188	395	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	762816	763988	+							H9L18_RS03885	1173		old_locus_tag=H9L18_03885
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	762816	763988	+	WP_126790846.1	WP_126790846.1		EpsG family protein			H9L18_RS03885	1173	390	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	763989	765521	+							H9L18_RS03890	1533		old_locus_tag=H9L18_03890
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	763989	765521	+	WP_126790844.1	WP_126790844.1		hypothetical protein			H9L18_RS03890	1533	510	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	765523	766614	+							H9L18_RS03895	1092		old_locus_tag=H9L18_03895
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	765523	766614	+	WP_185847372.1	WP_185847372.1		glycosyltransferase			H9L18_RS03895	1092	363	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	766655	767608	+							H9L18_RS03900	954		old_locus_tag=H9L18_03900
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	766655	767608	+	WP_126790840.1	WP_126790840.1		NAD-dependent epimerase/dehydratase family protein			H9L18_RS03900	954	317	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	767652	768059	+					tagD		H9L18_RS03905	408		old_locus_tag=H9L18_03905
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	767652	768059	+	WP_126790838.1	WP_126790838.1		glycerol-3-phosphate cytidylyltransferase	tagD		H9L18_RS03905	408	135	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	768126	769016	+					galU		H9L18_RS03910	891		old_locus_tag=H9L18_03910
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	768126	769016	+	WP_126790836.1	WP_126790836.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		H9L18_RS03910	891	296	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	769057	769872	-							H9L18_RS03915	816		old_locus_tag=H9L18_03915
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	769057	769872	-	WP_126790834.1	WP_126790834.1		hypothetical protein			H9L18_RS03915	816	271	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	769874	771112	-							H9L18_RS03920	1239		old_locus_tag=H9L18_03920
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	769874	771112	-	WP_126790832.1	WP_126790832.1		hypothetical protein			H9L18_RS03920	1239	412	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	771284	771976	+							H9L18_RS03925	693		old_locus_tag=H9L18_03925
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	771284	771976	+	WP_126790830.1	WP_126790830.1		hypothetical protein			H9L18_RS03925	693	230	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	772060	772854	-							H9L18_RS03930	795		old_locus_tag=H9L18_03930
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	772060	772854	-	WP_126790827.1	WP_126790827.1		hypothetical protein			H9L18_RS03930	795	264	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	772928	773140	-							H9L18_RS03935	213		old_locus_tag=H9L18_03935
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	772928	773140	-	WP_126790825.1	WP_126790825.1		DUF2922 domain-containing protein			H9L18_RS03935	213	70	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	773160	773369	-							H9L18_RS03940	210		old_locus_tag=H9L18_03940
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	773160	773369	-	WP_126790823.1	WP_126790823.1		hypothetical protein			H9L18_RS03940	210	69	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	773451	773951	-							H9L18_RS03945	501		old_locus_tag=H9L18_03945
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	773451	773951	-	WP_126790821.1	WP_126790821.1		sigma-70 family RNA polymerase sigma factor			H9L18_RS03945	501	166	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	774159	774929	+							H9L18_RS03950	771		old_locus_tag=H9L18_03950
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	774159	774929	+	WP_126790818.1	WP_126790818.1		hypothetical protein			H9L18_RS03950	771	256	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	774985	775785	+					recX		H9L18_RS03955	801		old_locus_tag=H9L18_03955
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	774985	775785	+	WP_126790816.1	WP_126790816.1		recombination regulator RecX	recX		H9L18_RS03955	801	266	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	775775	776980	+					mutY		H9L18_RS03960	1206		old_locus_tag=H9L18_03960
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	775775	776980	+	WP_126790814.1	WP_126790814.1		A/G-specific adenine glycosylase	mutY		H9L18_RS03960	1206	401	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	777078	777614	+							H9L18_RS03965	537		old_locus_tag=H9L18_03965
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	777078	777614	+	WP_126790812.1	WP_126790812.1		DUF402 domain-containing protein			H9L18_RS03965	537	178	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	777757	778659	+							H9L18_RS03970	903		old_locus_tag=H9L18_03970
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	777757	778659	+	WP_126790810.1	WP_126790810.1		SGNH/GDSL hydrolase family protein			H9L18_RS03970	903	300	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	778702	779835	-							H9L18_RS03975	1134		old_locus_tag=H9L18_03975
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	778702	779835	-	WP_126790808.1	WP_126790808.1		hypothetical protein			H9L18_RS03975	1134	377	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	779912	781612	-							H9L18_RS03980	1701		old_locus_tag=H9L18_03980
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	779912	781612	-	WP_126790806.1	WP_126790806.1		acyltransferase			H9L18_RS03980	1701	566	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	781691	782119	-							H9L18_RS03985	429		old_locus_tag=H9L18_03985
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	781691	782119	-	WP_126791311.1	WP_126791311.1		GNAT family N-acetyltransferase			H9L18_RS03985	429	142	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	782263	783486	+							H9L18_RS03990	1224		old_locus_tag=H9L18_03990
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	782263	783486	+	WP_187559356.1	WP_187559356.1		AI-2E family transporter			H9L18_RS03990	1224	407	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	783483	784874	+							H9L18_RS03995	1392		old_locus_tag=H9L18_03995
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	783483	784874	+	WP_126790802.1	WP_126790802.1		hemolysin family protein			H9L18_RS03995	1392	463	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	784990	786852	+							H9L18_RS04000	1863		old_locus_tag=H9L18_04000
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	784990	786852	+	WP_126790800.1	WP_126790800.1		DUF6020 family protein			H9L18_RS04000	1863	620	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	786853	787569	+							H9L18_RS04005	717		old_locus_tag=H9L18_04005
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	786853	787569	+	WP_246433309.1	WP_246433309.1		glycosyltransferase family 2 protein			H9L18_RS04005	717	238	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	787569	787913	+							H9L18_RS04010	345		old_locus_tag=H9L18_04010
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	787569	787913	+	WP_126790798.1	WP_126790798.1		DUF2304 domain-containing protein			H9L18_RS04010	345	114	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	787915	788256	+							H9L18_RS04015	342		old_locus_tag=H9L18_04015
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	787915	788256	+	WP_126790796.1	WP_126790796.1		EamA family transporter			H9L18_RS04015	342	113	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	788432	790009	+							H9L18_RS04020	1578		old_locus_tag=H9L18_04020
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	788432	790009	+	WP_126790794.1	WP_126790794.1		peptide chain release factor 3			H9L18_RS04020	1578	525	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	790048	790995	+							H9L18_RS04025	948		old_locus_tag=H9L18_04025
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	790048	790995	+	WP_126790792.1	WP_126790792.1		glycosyltransferase family 2 protein			H9L18_RS04025	948	315	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	791122	793812	+							H9L18_RS04030	2691		old_locus_tag=H9L18_04030
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	791122	793812	+	WP_126790790.1	WP_126790790.1		CDP-glycerol glycerophosphotransferase family protein			H9L18_RS04030	2691	896	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	793915	794226	-							H9L18_RS04035	312		old_locus_tag=H9L18_04035
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	793915	794226	-	WP_126790788.1	WP_126790788.1		DUF1827 family protein			H9L18_RS04035	312	103	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	794406	796601	-							H9L18_RS04040	2196		old_locus_tag=H9L18_04040
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	794406	796601	-	WP_126790786.1	WP_126790786.1		ATP-dependent Clp protease ATP-binding subunit			H9L18_RS04040	2196	731	
gene	protein_coding	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	796794	796976	+							H9L18_RS04045	183		old_locus_tag=H9L18_04045
CDS	with_protein	GCF_014397115.1	Primary Assembly	chromosome		NZ_CP060720.1	796794	796976	+	WP_126790784.1	WP_126790784.1		hypothetical protein			H9L18_RS04045	183	60	
